Hemisphere,Year,Month,Fah.,Anomaly_type,Fah.a,Date,,
Northern,1897,2,-0.42,D-N,-0.16,1897-2-1,-,1
Northern,1898,2,-0.42,D-N,-0.27,1898-2-1,-,1
Northern,1899,2,-0.64,D-N,-0.18,1899-2-1,-,1
Northern,1900,2,-0.13,D-N,-0.11,1900/2/1,-,1
Northern,1901,2,-0.08,D-N,-0.08,1901/2/1,-,1
Northern,1902,2,0.03,D-N,-0.3,1902/2/1,-,1
Northern,1903,2,0.13,D-N,-0.36,1903/2/1,-,1
Northern,1904,2,-0.58,D-N,-0.48,1904/2/1,-,1
Northern,1905,2,-0.81,D-N,-0.29,1905/2/1,-,1
Northern,1906,2,-0.52,D-N,-0.24,1906/2/1,-,1
Northern,1907,2,-0.71,D-N,-0.41,1907/2/1,-,1
Northern,1908,2,-0.27,D-N,-0.45,1908/2/1,-,1
Northern,1909,2,-0.45,D-N,-0.48,1909/2/1,-,1
Northern,1910,2,-0.37,D-N,-0.41,1910/2/1,-,1
Northern,1911,2,-0.57,D-N,-0.45,1911/2/1,-,1
Northern,1912,2,-0.16,D-N,-0.43,1912/2/1,-,1
Northern,1913,2,-0.64,D-N,-0.47,1913/2/1,-,1
Northern,1914,2,-0.1,D-N,-0.17,1914/2/1,-,1
Northern,1915,2,-0.08,D-N,-0.11,1915/2/1,-,1
Northern,1916,2,-0.16,D-N,-0.33,1916/2/1,-,1
Northern,1917,2,-0.68,D-N,-0.57,1917/2/1,-,1
Northern,1918,2,-0.45,D-N,-0.43,1918/2/1,-,1
Northern,1919,2,-0.41,D-N,-0.34,1919/2/1,-,1
Northern,1920,2,-0.28,D-N,-0.28,1920/2/1,-,1
Northern,1921,2,-0.08,D-N,-0.15,1921/2/1,-,1
Northern,1922,2,-0.62,D-N,-0.27,1922/2/1,-,1
Northern,1923,2,-0.46,D-N,-0.23,1923/2/1,-,1
Northern,1924,2,-0.21,D-N,-0.14,1924/2/1,-,1
Northern,1925,2,-0.38,D-N,-0.18,1925/2/1,-,1
Northern,1926,2,0.19,D-N,0.06,1926/2/1,-,1
Northern,1927,2,-0.08,D-N,-0.13,1927/2/1,-,1
Northern,1928,2,0.09,D-N,-0.12,1928/2/1,-,1
Northern,1929,2,-0.79,D-N,-0.28,1929/2/1,-,1
Northern,1930,2,-0.19,D-N,-0.07,1930/2/1,-,1
Northern,1931,2,-0.23,D-N,0.05,1931/2/1,-,1
Northern,1932,2,-0.18,D-N,-0.03,1932/2/1,-,1
Northern,1933,2,-0.3,D-N,-0.23,1933/2/1,-,1
Northern,1934,2,0.33,D-N,-0.06,1934/2/1,-,1
Northern,1935,2,0.56,D-N,-0.06,1935/2/1,-,1
Northern,1936,2,-0.5,D-N,-0.06,1936/2/1,-,1
Northern,1937,2,0.24,D-N,0.13,1937/2/1,-,1
Northern,1938,2,0.28,D-N,0.17,1938/2/1,-,1
Northern,1939,2,-0.01,D-N,0.01,1939/2/1,-,1
Northern,1940,2,0.14,D-N,0.21,1940/2/1,-,1
Northern,1941,2,0.47,D-N,0.24,1941/2/1,-,1
Northern,1942,2,-0.09,D-N,0.12,1942/2/1,-,1
Northern,1943,2,0.38,D-N,0.17,1943/2/1,-,1
Northern,1944,2,0.43,D-N,0.3,1944/2/1,-,1
Northern,1945,2,-0.06,D-N,0.12,1945/2/1,-,1
Northern,1946,2,0.09,D-N,0.05,1946/2/1,-,1
Northern,1947,2,-0.04,D-N,0.05,1947/2/1,-,1
Northern,1948,2,-0.15,D-N,0.01,1948/2/1,-,1
Northern,1949,2,-0.09,D-N,-0.05,1949/2/1,-,1
Northern,1950,2,-0.27,D-N,-0.15,1950/2/1,-,1
Northern,1951,2,-0.52,D-N,0,1951/2/1,-,1
Northern,1952,2,0.17,D-N,0.09,1952/2/1,-,1
Northern,1953,2,0.37,D-N,0.22,1953/2/1,-,1
Northern,1954,2,0,D-N,0.01,1954/2/1,-,1
Northern,1955,2,-0.13,D-N,-0.08,1955/2/1,-,1
Northern,1956,2,-0.32,D-N,-0.25,1956/2/1,-,1
Northern,1957,2,-0.06,D-N,0.01,1957/2/1,-,1
Northern,1958,2,0.28,D-N,0.16,1958/2/1,-,1
Northern,1959,2,0.16,D-N,0.13,1959/2/1,-,1
Northern,1960,2,0.42,D-N,0.05,1960/2/1,-,1
Northern,1961,2,0.29,D-N,0.13,1961/2/1,-,1
Northern,1962,2,0.36,D-N,0.1,1962/2/1,-,1
Northern,1963,2,0.5,D-N,0.14,1963/2/1,-,1
Northern,1964,2,-0.03,D-N,-0.17,1964/2/1,-,1
Northern,1965,2,-0.37,D-N,-0.16,1965/2/1,-,1
Northern,1966,2,0.03,D-N,-0.02,1966/2/1,-,1
Northern,1967,2,-0.37,D-N,0.02,1967/2/1,-,1
Northern,1968,2,-0.16,D-N,-0.04,1968/2/1,-,1
Northern,1969,2,-0.45,D-N,-0.08,1969/2/1,-,1
Northern,1970,2,0.28,D-N,0.01,1970/2/1,-,1
Northern,1971,2,-0.21,D-N,-0.17,1971/2/1,-,1
Northern,1972,2,-0.52,D-N,-0.18,1972/2/1,-,1
Northern,1973,2,0.44,D-N,0.09,1973/2/1,-,1
Northern,1974,2,-0.35,D-N,-0.16,1974/2/1,-,1
Northern,1975,2,0.09,D-N,-0.06,1975/2/1,-,1
Northern,1976,2,-0.12,D-N,-0.2,1976/2/1,-,1
Northern,1977,2,0.11,D-N,0.1,1977/2/1,-,1
Northern,1978,2,0.04,D-N,0.02,1978/2/1,-,1
Northern,1979,2,-0.35,D-N,0.04,1979/2/1,-,1
Northern,1980,2,0.41,D-N,0.21,1980/2/1,-,1
Northern,1981,2,0.63,D-N,0.33,1981/2/1,-,1
Northern,1982,2,0.17,D-N,0.07,1982/2/1,-,1
Northern,1983,2,0.35,D-N,0.27,1983/2/1,-,1
Northern,1984,2,0.03,D-N,0.08,1984/2/1,-,1
Northern,1985,2,-0.29,D-N,-0.05,1985/2/1,-,1
Northern,1986,2,0.31,D-N,0.14,1986/2/1,-,1
Northern,1987,2,0.5,D-N,0.21,1987/2/1,-,1
Northern,1988,2,0.46,D-N,0.38,1988/2/1,-,1
Northern,1989,2,0.39,D-N,0.28,1989/2/1,-,1
Northern,1990,2,0.55,D-N,0.53,1990/2/1,-,1
Northern,1991,2,0.57,D-N,0.43,1991/2/1,-,1
Northern,1992,2,0.5,D-N,0.14,1992/2/1,-,1
Northern,1993,2,0.52,D-N,0.19,1993/2/1,-,1
Northern,1994,2,-0.04,D-N,0.36,1994/2/1,-,1
Northern,1995,2,1.19,D-N,0.59,1995/2/1,-,1
Northern,1996,2,0.55,D-N,0.26,1996/2/1,-,1
Northern,1997,2,0.6,D-N,0.51,1997/2/1,-,1
Northern,1998,2,1.04,D-N,0.69,1998/2/1,-,1
Northern,1999,2,1,D-N,0.49,1999/2/1,-,1
Northern,2000,2,0.89,D-N,0.53,2000/2/1,-,1
Northern,2001,2,0.46,D-N,0.61,2001/2/1,-,1
Northern,2002,2,1.14,D-N,0.73,2002/2/1,-,1
Northern,2003,2,0.56,D-N,0.7,2003/2/1,-,1
Northern,2004,2,0.92,D-N,0.7,2004/2/1,-,1
Northern,2005,2,0.72,D-N,0.83,2005/2/1,-,1
Northern,2006,2,0.96,D-N,0.79,2006/2/1,-,1
Northern,2007,2,0.9,D-N,0.89,2007/2/1,-,1
Northern,2008,2,0.59,D-N,0.69,2008/2/1,-,1
Northern,2009,2,0.7,D-N,0.73,2009/2/1,-,1
Northern,2010,2,0.94,D-N,0.92,2010/2/1,-,1
Northern,2011,2,0.57,D-N,0.71,2011/2/1,-,1
Northern,2012,2,0.59,D-N,0.85,2012/2/1,-,1
Northern,2013,2,0.79,D-N,0.77,2013/2/1,-,1
Northern,2014,2,0.72,D-N,0.9,2014/2/1,-,1
Northern,2015,2,1.2,D-N,1.15,2015/2/1,-,1
Northern,2016,2,1.95,D-N,1.35,2016/2/1,-,1
Northern,2017,2,1.53,D-N,1.15,2017/2/1,-,1
Northern,2018,2,1.25,D-N,1.07,2018/2/1,-,1
Northern,2019,2,1.14,D-N,1.2,2019/2/1,-,1
Northern,2020,2,1.72,D-N,1.38,2020/2/1,-,1
Southern,1880,2,0.04,D-N,,1880-2-1,-,1
Southern,1881,2,-0.06,D-N,0.01,1881-2-1,-,1
Southern,1882,2,0.08,D-N,0.01,1882-2-1,-,1
Southern,1883,2,-0.07,D-N,-0.06,1883-2-1,-,1
Southern,1884,2,-0.05,D-N,-0.14,1884-2-1,-,1
Southern,1885,2,-0.22,D-N,-0.24,1885-2-1,-,1
Southern,1886,2,-0.19,D-N,-0.18,1886-2-1,-,1
Southern,1887,2,-0.43,D-N,-0.29,1887-2-1,-,1
Southern,1888,2,-0.13,D-N,-0.15,1888-2-1,-,1
Southern,1889,2,0.03,D-N,-0.02,1889-2-1,-,1
Southern,1890,2,-0.32,D-N,-0.31,1890-2-1,-,1
Southern,1891,2,-0.25,D-N,-0.2,1891-2-1,-,1
Southern,1892,2,-0.06,D-N,-0.15,1892-2-1,-,1
Southern,1893,2,-0.17,D-N,-0.16,1893-2-1,-,1
Southern,1894,2,-0.15,D-N,-0.21,1894-2-1,-,1
Southern,1895,2,-0.05,D-N,-0.15,1895-2-1,-,1
Southern,1896,2,-0.06,D-N,-0.04,1896-2-1,-,1
Southern,1897,2,0.08,D-N,-0.03,1897-2-1,-,1
Southern,1898,2,-0.15,D-N,-0.25,1898-2-1,-,1
Southern,1899,2,-0.13,D-N,-0.15,1899-2-1,-,1
Southern,1900,2,0.03,D-N,-0.06,1900/2/1,-,1
Southern,1901,2,-0.12,D-N,-0.17,1901/2/1,-,1
Southern,1902,2,-0.14,D-N,-0.21,1902/2/1,-,1
Southern,1903,2,-0.22,D-N,-0.34,1903/2/1,-,1
Southern,1904,2,-0.56,D-N,-0.47,1904/2/1,-,1
Southern,1905,2,-0.35,D-N,-0.24,1905/2/1,-,1
Southern,1906,2,-0.04,D-N,-0.18,1906/2/1,-,1
Southern,1907,2,-0.29,D-N,-0.29,1907/2/1,-,1
Southern,1908,2,-0.37,D-N,-0.39,1908/2/1,-,1
Southern,1909,2,-0.46,D-N,-0.46,1909/2/1,-,1
Southern,1910,2,-0.45,D-N,-0.43,1910/2/1,-,1
Southern,1911,2,-0.55,D-N,-0.48,1911/2/1,-,1
Southern,1912,2,-0.11,D-N,-0.22,1912/2/1,-,1
Southern,1913,2,-0.24,D-N,-0.27,1913/2/1,-,1
Southern,1914,2,-0.08,D-N,-0.11,1914/2/1,-,1
Southern,1915,2,0.03,D-N,-0.11,1915/2/1,-,1
Southern,1916,2,-0.12,D-N,-0.27,1916/2/1,-,1
Southern,1917,2,-0.58,D-N,-0.37,1917/2/1,-,1
Southern,1918,2,-0.23,D-N,-0.22,1918/2/1,-,1
Southern,1919,2,-0.05,D-N,-0.17,1919/2/1,-,1
Southern,1920,2,-0.22,D-N,-0.24,1920/2/1,-,1
Southern,1921,2,-0.27,D-N,-0.26,1921/2/1,-,1
Southern,1922,2,-0.25,D-N,-0.29,1922/2/1,-,1
Southern,1923,2,-0.31,D-N,-0.31,1923/2/1,-,1
Southern,1924,2,-0.24,D-N,-0.32,1924/2/1,-,1
Southern,1925,2,-0.42,D-N,-0.33,1925/2/1,-,1
Southern,1926,2,-0.12,D-N,-0.19,1926/2/1,-,1
Southern,1927,2,-0.27,D-N,-0.29,1927/2/1,-,1
Southern,1928,2,-0.26,D-N,-0.28,1928/2/1,-,1
Southern,1929,2,-0.36,D-N,-0.36,1929/2/1,-,1
Southern,1930,2,-0.34,D-N,-0.31,1930/2/1,-,1
Southern,1931,2,-0.15,D-N,-0.21,1931/2/1,-,1
Southern,1932,2,-0.15,D-N,-0.25,1932/2/1,-,1
Southern,1933,2,-0.28,D-N,-0.31,1933/2/1,-,1
Southern,1934,2,-0.4,D-N,-0.26,1934/2/1,-,1
Southern,1935,2,-0.3,D-N,-0.3,1935/2/1,-,1
Southern,1936,2,-0.24,D-N,-0.26,1936/2/1,-,1
Southern,1937,2,-0.18,D-N,-0.17,1937/2/1,-,1
Southern,1938,2,-0.21,D-N,-0.18,1938/2/1,-,1
Southern,1939,2,-0.14,D-N,-0.15,1939/2/1,-,1
Southern,1940,2,0.04,D-N,0.08,1940/2/1,-,1
Southern,1941,2,0.17,D-N,0.17,1941/2/1,-,1
Southern,1942,2,0.13,D-N,0.03,1942/2/1,-,1
Southern,1943,2,-0.05,D-N,-0.02,1943/2/1,-,1
Southern,1944,2,0.04,D-N,0.14,1944/2/1,-,1
Southern,1945,2,0.08,D-N,0.09,1945/2/1,-,1
Southern,1946,2,-0.03,D-N,-0.15,1946/2/1,-,1
Southern,1947,2,-0.12,D-N,-0.13,1947/2/1,-,1
Southern,1948,2,-0.14,D-N,-0.21,1948/2/1,-,1
Southern,1949,2,-0.19,D-N,-0.18,1949/2/1,-,1
Southern,1950,2,-0.27,D-N,-0.2,1950/2/1,-,1
Southern,1951,2,-0.32,D-N,-0.2,1951/2/1,-,1
Southern,1952,2,0.06,D-N,-0.04,1952/2/1,-,1
Southern,1953,2,-0.07,D-N,-0.07,1953/2/1,-,1
Southern,1954,2,-0.19,D-N,-0.24,1954/2/1,-,1
Southern,1955,2,-0.19,D-N,-0.2,1955/2/1,-,1
Southern,1956,2,-0.17,D-N,-0.18,1956/2/1,-,1
Southern,1957,2,-0.01,D-N,0.05,1957/2/1,-,1
Southern,1958,2,0.16,D-N,-0.01,1958/2/1,-,1
Southern,1959,2,-0.02,D-N,-0.06,1959/2/1,-,1
Southern,1960,2,-0.15,D-N,-0.13,1960/2/1,-,1
Southern,1961,2,0.08,D-N,0.04,1961/2/1,-,1
Southern,1962,2,-0.07,D-N,-0.07,1962/2/1,-,1
Southern,1963,2,-0.14,D-N,-0.03,1963/2/1,-,1
Southern,1964,2,-0.17,D-N,-0.18,1964/2/1,-,1
Southern,1965,2,0.02,D-N,-0.09,1965/2/1,-,1
Southern,1966,2,-0.12,D-N,-0.09,1966/2/1,-,1
Southern,1967,2,-0.04,D-N,-0.07,1967/2/1,-,1
Southern,1968,2,-0.13,D-N,-0.11,1968/2/1,-,1
Southern,1969,2,0.12,D-N,0.13,1969/2/1,-,1
Southern,1970,2,0.17,D-N,0.1,1970/2/1,-,1
Southern,1971,2,-0.11,D-N,-0.01,1971/2/1,-,1
Southern,1972,2,0.17,D-N,0.16,1972/2/1,-,1
Southern,1973,2,0.21,D-N,0.27,1973/2/1,-,1
Southern,1974,2,-0.18,D-N,0.02,1974/2/1,-,1
Southern,1975,2,0.06,D-N,0.04,1975/2/1,-,1
Southern,1976,2,-0.01,D-N,-0.04,1976/2/1,-,1
Southern,1977,2,0.34,D-N,0.27,1977/2/1,-,1
Southern,1978,2,0.16,D-N,0.11,1978/2/1,-,1
Southern,1979,2,0.16,D-N,0.23,1979/2/1,-,1
Southern,1980,2,0.38,D-N,0.35,1980/2/1,-,1
Southern,1981,2,0.21,D-N,0.27,1981/2/1,-,1
Southern,1982,2,0.14,D-N,0.21,1982/2/1,-,1
Southern,1983,2,0.51,D-N,0.4,1983/2/1,-,1
Southern,1984,2,0.26,D-N,0.27,1984/2/1,-,1
Southern,1985,2,0.22,D-N,0.25,1985/2/1,-,1
Southern,1986,2,0.42,D-N,0.22,1986/2/1,-,1
Southern,1987,2,0.36,D-N,0.39,1987/2/1,-,1
Southern,1988,2,0.43,D-N,0.43,1988/2/1,-,1
Southern,1989,2,0.19,D-N,0.25,1989/2/1,-,1
Southern,1990,2,0.33,D-N,0.37,1990/2/1,-,1
Southern,1991,2,0.42,D-N,0.4,1991/2/1,-,1
Southern,1992,2,0.3,D-N,0.32,1992/2/1,-,1
Southern,1993,2,0.21,D-N,0.28,1993/2/1,-,1
Southern,1994,2,0.1,D-N,0.24,1994/2/1,-,1
Southern,1995,2,0.38,D-N,0.33,1995/2/1,-,1
Southern,1996,2,0.37,D-N,0.38,1996/2/1,-,1
Southern,1997,2,0.21,D-N,0.39,1997/2/1,-,1
Southern,1998,2,0.72,D-N,0.54,1998/2/1,-,1
Southern,1999,2,0.27,D-N,0.3,1999/2/1,-,1
Southern,2000,2,0.22,D-N,0.28,2000/2/1,-,1
Southern,2001,2,0.42,D-N,0.42,2001/2/1,-,1
Southern,2002,2,0.42,D-N,0.54,2002/2/1,-,1
Southern,2003,2,0.6,D-N,0.49,2003/2/1,-,1
Southern,2004,2,0.53,D-N,0.42,2004/2/1,-,1
Southern,2005,2,0.48,D-N,0.51,2005/2/1,-,1
Southern,2006,2,0.51,D-N,0.47,2006/2/1,-,1
Southern,2007,2,0.5,D-N,0.5,2007/2/1,-,1
Southern,2008,2,0.17,D-N,0.39,2008/2/1,-,1
Southern,2009,2,0.36,D-N,0.57,2009/2/1,-,1
Southern,2010,2,0.73,D-N,0.57,2010/2/1,-,1
Southern,2011,2,0.39,D-N,0.47,2011/2/1,-,1
Southern,2012,2,0.4,D-N,0.45,2012/2/1,-,1
Southern,2013,2,0.46,D-N,0.56,2013/2/1,-,1
Southern,2014,2,0.38,D-N,0.58,2014/2/1,-,1
Southern,2015,2,0.61,D-N,0.6,2015/2/1,-,1
Southern,2016,2,0.79,D-N,0.74,2016/2/1,-,1
Southern,2017,2,0.76,D-N,0.69,2017/2/1,-,1
Southern,2018,2,0.45,D-N,0.64,2018/2/1,-,1
Southern,2019,2,0.78,D-N,0.75,2019/2/1,-,1
Southern,2020,2,0.78,D-N,0.71,2020/2/1,-,1
Global,1880,3,-0.08,D-N,,1880-3-1,-,1
Global,1881,3,0.04,D-N,-0.08,1881-3-1,-,1
Global,1882,3,0.06,D-N,-0.07,1882-3-1,-,1
Global,1883,3,-0.11,D-N,-0.18,1883-3-1,-,1
Global,1884,3,-0.36,D-N,-0.26,1884-3-1,-,1
Global,1885,3,-0.25,D-N,-0.34,1885-3-1,-,1
Global,1886,3,-0.42,D-N,-0.29,1886-3-1,-,1
Global,1887,3,-0.35,D-N,-0.35,1887-3-1,-,1
Global,1888,3,-0.41,D-N,-0.19,1888-3-1,-,1
Global,1889,3,0.06,D-N,-0.08,1889-3-1,-,1
Global,1890,3,-0.4,D-N,-0.34,1890-3-1,-,1
Global,1891,3,-0.18,D-N,-0.24,1891-3-1,-,1
Global,1892,3,-0.4,D-N,-0.24,1892-3-1,-,1
Global,1893,3,-0.22,D-N,-0.31,1893-3-1,-,1
Global,1894,3,-0.23,D-N,-0.31,1894-3-1,-,1
Global,1895,3,-0.32,D-N,-0.23,1895-3-1,-,1
Global,1896,3,-0.26,D-N,-0.12,1896-3-1,-,1
Global,1897,3,-0.13,D-N,-0.09,1897-3-1,-,1
Global,1898,3,-0.5,D-N,-0.26,1898-3-1,-,1
Global,1899,3,-0.35,D-N,-0.17,1899-3-1,-,1
Global,1900,3,0.01,D-N,-0.09,1900/3/1,-,1
Global,1901,3,0.07,D-N,-0.13,1901/3/1,-,1
Global,1902,3,-0.27,D-N,-0.26,1902/3/1,-,1
Global,1903,3,-0.21,D-N,-0.35,1903/3/1,-,1
Global,1904,3,-0.47,D-N,-0.47,1904/3/1,-,1
Global,1905,3,-0.21,D-N,-0.27,1905/3/1,-,1
Global,1906,3,-0.18,D-N,-0.21,1906/3/1,-,1
Global,1907,3,-0.26,D-N,-0.35,1907/3/1,-,1
Global,1908,3,-0.54,D-N,-0.42,1908/3/1,-,1
Global,1909,3,-0.54,D-N,-0.47,1909/3/1,-,1
Global,1910,3,-0.5,D-N,-0.42,1910/3/1,-,1
Global,1911,3,-0.6,D-N,-0.47,1911/3/1,-,1
Global,1912,3,-0.37,D-N,-0.33,1912/3/1,-,1
Global,1913,3,-0.42,D-N,-0.37,1913/3/1,-,1
Global,1914,3,-0.23,D-N,-0.14,1914/3/1,-,1
Global,1915,3,-0.09,D-N,-0.12,1915/3/1,-,1
Global,1916,3,-0.27,D-N,-0.3,1916/3/1,-,1
Global,1917,3,-0.63,D-N,-0.46,1917/3/1,-,1
Global,1918,3,-0.24,D-N,-0.32,1918/3/1,-,1
Global,1919,3,-0.21,D-N,-0.26,1919/3/1,-,1
Global,1920,3,-0.12,D-N,-0.26,1920/3/1,-,1
Global,1921,3,-0.22,D-N,-0.21,1921/3/1,-,1
Global,1922,3,-0.14,D-N,-0.28,1922/3/1,-,1
Global,1923,3,-0.33,D-N,-0.27,1923/3/1,-,1
Global,1924,3,-0.08,D-N,-0.23,1924/3/1,-,1
Global,1925,3,-0.27,D-N,-0.26,1925/3/1,-,1
Global,1926,3,0.11,D-N,-0.07,1926/3/1,-,1
Global,1927,3,-0.38,D-N,-0.21,1927/3/1,-,1
Global,1928,3,-0.25,D-N,-0.21,1928/3/1,-,1
Global,1929,3,-0.32,D-N,-0.32,1929/3/1,-,1
Global,1930,3,-0.1,D-N,-0.2,1930/3/1,-,1
Global,1931,3,-0.1,D-N,-0.09,1931/3/1,-,1
Global,1932,3,-0.18,D-N,-0.14,1932/3/1,-,1
Global,1933,3,-0.3,D-N,-0.27,1933/3/1,-,1
Global,1934,3,-0.29,D-N,-0.16,1934/3/1,-,1
Global,1935,3,-0.14,D-N,-0.19,1935/3/1,-,1
Global,1936,3,-0.21,D-N,-0.16,1936/3/1,-,1
Global,1937,3,-0.2,D-N,-0.02,1937/3/1,-,1
Global,1938,3,0.09,D-N,0,1938/3/1,-,1
Global,1939,3,-0.18,D-N,-0.06,1939/3/1,-,1
Global,1940,3,0.09,D-N,0.14,1940/3/1,-,1
Global,1941,3,0.1,D-N,0.19,1941/3/1,-,1
Global,1942,3,0.05,D-N,0.07,1942/3/1,-,1
Global,1943,3,-0.04,D-N,0.08,1943/3/1,-,1
Global,1944,3,0.26,D-N,0.22,1944/3/1,-,1
Global,1945,3,0.06,D-N,0.1,1945/3/1,-,1
Global,1946,3,0.01,D-N,-0.05,1946/3/1,-,1
Global,1947,3,0.06,D-N,-0.04,1947/3/1,-,1
Global,1948,3,-0.24,D-N,-0.1,1948/3/1,-,1
Global,1949,3,-0.02,D-N,-0.11,1949/3/1,-,1
Global,1950,3,-0.08,D-N,-0.17,1950/3/1,-,1
Global,1951,3,-0.2,D-N,-0.1,1951/3/1,-,1
Global,1952,3,-0.08,D-N,0.03,1952/3/1,-,1
Global,1953,3,0.11,D-N,0.07,1953/3/1,-,1
Global,1954,3,-0.15,D-N,-0.11,1954/3/1,-,1
Global,1955,3,-0.32,D-N,-0.13,1955/3/1,-,1
Global,1956,3,-0.21,D-N,-0.21,1956/3/1,-,1
Global,1957,3,-0.05,D-N,0.03,1957/3/1,-,1
Global,1958,3,0.08,D-N,0.07,1958/3/1,-,1
Global,1959,3,0.18,D-N,0.03,1959/3/1,-,1
Global,1960,3,-0.35,D-N,-0.04,1960/3/1,-,1
Global,1961,3,0.09,D-N,0.09,1961/3/1,-,1
Global,1962,3,0.1,D-N,0.02,1962/3/1,-,1
Global,1963,3,-0.14,D-N,0.05,1963/3/1,-,1
Global,1964,3,-0.21,D-N,-0.18,1964/3/1,-,1
Global,1965,3,-0.13,D-N,-0.13,1965/3/1,-,1
Global,1966,3,0.04,D-N,-0.06,1966/3/1,-,1
Global,1967,3,0.05,D-N,-0.02,1967/3/1,-,1
Global,1968,3,0.2,D-N,-0.07,1968/3/1,-,1
Global,1969,3,0.01,D-N,0.02,1969/3/1,-,1
Global,1970,3,0.06,D-N,0.06,1970/3/1,-,1
Global,1971,3,-0.18,D-N,-0.09,1971/3/1,-,1
Global,1972,3,0.02,D-N,-0.01,1972/3/1,-,1
Global,1973,3,0.29,D-N,0.18,1973/3/1,-,1
Global,1974,3,-0.05,D-N,-0.07,1974/3/1,-,1
Global,1975,3,0.12,D-N,-0.01,1975/3/1,-,1
Global,1976,3,-0.21,D-N,-0.12,1976/3/1,-,1
Global,1977,3,0.25,D-N,0.19,1977/3/1,-,1
Global,1978,3,0.19,D-N,0.06,1978/3/1,-,1
Global,1979,3,0.19,D-N,0.13,1979/3/1,-,1
Global,1980,3,0.3,D-N,0.28,1980/3/1,-,1
Global,1981,3,0.48,D-N,0.31,1981/3/1,-,1
Global,1982,3,0.03,D-N,0.14,1982/3/1,-,1
Global,1983,3,0.42,D-N,0.34,1983/3/1,-,1
Global,1984,3,0.26,D-N,0.18,1984/3/1,-,1
Global,1985,3,0.17,D-N,0.1,1985/3/1,-,1
Global,1986,3,0.3,D-N,0.18,1986/3/1,-,1
Global,1987,3,0.19,D-N,0.29,1987/3/1,-,1
Global,1988,3,0.52,D-N,0.4,1988/3/1,-,1
Global,1989,3,0.36,D-N,0.27,1989/3/1,-,1
Global,1990,3,0.8,D-N,0.45,1990/3/1,-,1
Global,1991,3,0.35,D-N,0.41,1991/3/1,-,1
Global,1992,3,0.48,D-N,0.23,1992/3/1,-,1
Global,1993,3,0.36,D-N,0.24,1993/3/1,-,1
Global,1994,3,0.29,D-N,0.3,1994/3/1,-,1
Global,1995,3,0.47,D-N,0.46,1995/3/1,-,1
Global,1996,3,0.33,D-N,0.32,1996/3/1,-,1
Global,1997,3,0.52,D-N,0.45,1997/3/1,-,1
Global,1998,3,0.63,D-N,0.61,1998/3/1,-,1
Global,1999,3,0.32,D-N,0.4,1999/3/1,-,1
Global,2000,3,0.56,D-N,0.41,2000/3/1,-,1
Global,2001,3,0.56,D-N,0.52,2001/3/1,-,1
Global,2002,3,0.88,D-N,0.64,2002/3/1,-,1
Global,2003,3,0.6,D-N,0.59,2003/3/1,-,1
Global,2004,3,0.64,D-N,0.56,2004/3/1,-,1
Global,2005,3,0.75,D-N,0.67,2005/3/1,-,1
Global,2006,3,0.63,D-N,0.63,2006/3/1,-,1
Global,2007,3,0.73,D-N,0.69,2007/3/1,-,1
Global,2008,3,0.75,D-N,0.54,2008/3/1,-,1
Global,2009,3,0.54,D-N,0.65,2009/3/1,-,1
Global,2010,3,0.92,D-N,0.74,2010/3/1,-,1
Global,2011,3,0.65,D-N,0.6,2011/3/1,-,1
Global,2012,3,0.58,D-N,0.65,2012/3/1,-,1
Global,2013,3,0.68,D-N,0.67,2013/3/1,-,1
Global,2014,3,0.79,D-N,0.74,2014/3/1,-,1
Global,2015,3,0.96,D-N,0.87,2015/3/1,-,1
Global,2016,3,1.35,D-N,1.04,2016/3/1,-,1
Global,2017,3,1.17,D-N,0.92,2017/3/1,-,1
Global,2018,3,0.9,D-N,0.85,2018/3/1,-,1
Global,2019,3,1.18,D-N,0.97,2019/3/1,-,1
Global,2020,3,1.18,D-N,1.05,2020/3/1,-,1
Northern,1880,3,-0.22,D-N,,1880-3-1,-,1
Northern,1881,3,-0.03,D-N,-0.17,1881-3-1,-,1
Northern,1882,3,0.03,D-N,-0.16,1882-3-1,-,1
Northern,1883,3,-0.14,D-N,-0.31,1883-3-1,-,1
Northern,1884,3,-0.63,D-N,-0.39,1884-3-1,-,1
Northern,1885,3,-0.22,D-N,-0.45,1885-3-1,-,1
Northern,1886,3,-0.71,D-N,-0.41,1886-3-1,-,1
Northern,1887,3,-0.42,D-N,-0.41,1887-3-1,-,1
Northern,1888,3,-0.63,D-N,-0.24,1888-3-1,-,1
Northern,1889,3,-0.02,D-N,-0.14,1889-3-1,-,1
Northern,1890,3,-0.46,D-N,-0.38,1890-3-1,-,1
Northern,1891,3,-0.16,D-N,-0.29,1891-3-1,-,1
Northern,1892,3,-0.67,D-N,-0.34,1892-3-1,-,1
Northern,1893,3,-0.31,D-N,-0.48,1893-3-1,-,1
Northern,1894,3,-0.21,D-N,-0.41,1894-3-1,-,1
Northern,1895,3,-0.49,D-N,-0.31,1895-3-1,-,1
Northern,1896,3,-0.49,D-N,-0.19,1896-3-1,-,1
Northern,1897,3,-0.4,D-N,-0.16,1897-3-1,-,1
Northern,1898,3,-0.78,D-N,-0.27,1898-3-1,-,1
Northern,1899,3,-0.57,D-N,-0.18,1899-3-1,-,1
Northern,1900,3,0.07,D-N,-0.11,1900/3/1,-,1
